price_id,stock_id,ticker,date,open,high,low,close,volume
P002902,S006,JPM,2022-05-25,190.51,192.73,187.59,188.18,25386018
P002903,S007,NVDA,2022-05-25,468.6,469.98,456.74,461.6,54226631
P002904,S008,META,2022-05-25,335.66,342.83,334.09,339.87,16746761
P002905,S001,AAPL,2022-05-26,152.97,155.49,151.2,154.77,83230615
P002906,S002,MSFT,2022-05-26,463.13,463.59,455.88,456.73,27808207
P002907,S003,TSLA,2022-05-26,263.79,268.06,261.4,266.36,44114862
P002908,S004,GOOGL,2022-05-26,146.98,148.59,145.68,147.1,13716437
P002909,S005,AMZN,2022-05-26,294.18,298.1,293.16,297.29,74107561
P002910,S006,JPM,2022-05-26,186.66,188.87,184.49,187.26,50453854
P002911,S007,NVDA,2022-05-26,463.12,470.45,459.39,465.83,73300164
P002912,S008,META,2022-05-26,338.55,343.5,336.04,340.11,36557954
P002913,S001,AAPL,2022-05-27,155.68,158.61,154.17,157.3,66912861
P002914,S002,MSFT,2022-05-27,453.52,454.37,446.35,448.83,20799861
P002915,S003,TSLA,2022-05-27,264.48,269.07,263.41,268.43,42913187
P002916,S004,GOOGL,2022-05-27,147.9,149.83,147.29,148.73,63429652
P002917,S005,AMZN,2022-05-27,296.75,303.09,295.38,300.58,83875839
P002918,S006,JPM,2022-05-27,186.52,189.73,185.63,187.69,53883349
P002919,S007,NVDA,2022-05-27,462.63,463.43,453.01,458.35,38847289
P002920,S008,META,2022-05-27,339.36,344.63,338.9,342.54,48430116
P002921,S001,AAPL,2022-05-30,157.14,160.09,156.48,158.63,47250180
P002922,S002,MSFT,2022-05-30,452.94,461.17,448.42,456.36,27035748
P002923,S003,TSLA,2022-05-30,270.87,272.59,269.89,270.19,24886742
P002924,S004,GOOGL,2022-05-30,147.37,148.35,144.82,145.78,42294047
P002925,S005,AMZN,2022-05-30,303.03,306.75,301.96,305.04,89763590
P002926,S006,JPM,2022-05-30,187.17,188.62,184.75,186.29,19038805
P002927,S007,NVDA,2022-05-30,458.19,465.66,453.76,462.65,49629799
P002928,S008,META,2022-05-30,343.78,350.66,340.69,347.47,57437549
P002929,S001,AAPL,2022-05-31,159.87,163.5,159.03,162.24,63376344
P002930,S002,MSFT,2022-05-31,458.82,462.66,458.18,462.0,84319341
P002931,S003,TSLA,2022-05-31,270.44,273.27,267.33,270.75,49641542
P002932,S004,GOOGL,2022-05-31,144.37,146.44,142.74,144.76,61001691
P002933,S005,AMZN,2022-05-31,307.66,313.88,304.75,311.48,47302682
P002934,S006,JPM,2022-05-31,187.54,188.27,185.57,185.98,10195631
P002935,S007,NVDA,2022-05-31,465.58,471.38,462.02,467.93,5575125
P002936,S008,META,2022-05-31,347.68,351.67,340.47,342.89,58281778
P002937,S001,AAPL,2022-06-01,160.62,160.92,157.94,158.44,76841063
P002938,S002,MSFT,2022-06-01,464.91,468.16,461.9,465.56,46098021
P002939,S003,TSLA,2022-06-01,272.21,275.31,270.68,273.54,76684347
P002940,S004,GOOGL,2022-06-01,145.23,145.56,142.94,144.3,57214255
P002941,S005,AMZN,2022-06-01,311.86,314.04,307.22,310.26,62646579
P002942,S006,JPM,2022-06-01,184.42,187.34,182.25,185.23,22431859
P002943,S007,NVDA,2022-06-01,471.96,476.59,467.81,475.23,39506369
P002944,S008,META,2022-06-01,342.31,347.6,338.82,346.48,18100228
P002945,S001,AAPL,2022-06-02,159.28,161.19,157.57,158.27,14205963
P002946,S002,MSFT,2022-06-02,461.61,462.69,456.07,456.84,37152047
P002947,S003,TSLA,2022-06-02,271.17,275.92,268.72,273.37,29021010
P002948,S004,GOOGL,2022-06-02,143.18,143.51,142.46,142.97,76751708
P002949,S005,AMZN,2022-06-02,310.04,312.63,303.79,306.53,16176055
P002950,S006,JPM,2022-06-02,184.7,185.24,181.87,182.44,78189524
P002951,S007,NVDA,2022-06-02,479.46,488.02,476.98,482.7,16599659
P002952,S008,META,2022-06-02,349.89,351.56,344.18,346.35,76780879
P002953,S001,AAPL,2022-06-03,157.3,161.11,156.02,159.62,50658290
P002954,S002,MSFT,2022-06-03,460.07,466.78,458.63,464.11,59017185
P002955,S003,TSLA,2022-06-03,271.8,273.98,268.33,269.27,13979241
P002956,S004,GOOGL,2022-06-03,144.33,146.87,144.08,145.39,71353912
P002957,S005,AMZN,2022-06-03,306.88,308.27,304.06,306.49,10632397
P002958,S006,JPM,2022-06-03,180.75,182.07,176.95,179.06,55001122
P002959,S007,NVDA,2022-06-03,484.14,489.08,482.27,482.91,67207404
P002960,S008,META,2022-06-03,343.48,349.63,341.48,347.01,20635545
P002961,S001,AAPL,2022-06-06,159.92,161.05,158.84,159.79,50728427
P002962,S002,MSFT,2022-06-06,460.58,469.35,458.29,464.87,38022604
P002963,S003,TSLA,2022-06-06,268.26,272.0,267.57,270.85,12370298
P002964,S004,GOOGL,2022-06-06,146.67,149.17,146.03,147.4,55946520
P002965,S005,AMZN,2022-06-06,309.55,312.75,307.14,307.51,76264557
P002966,S006,JPM,2022-06-06,178.57,180.2,177.22,178.56,8509495
P002967,S007,NVDA,2022-06-06,487.56,491.87,483.86,485.04,75458179
P002968,S008,META,2022-06-06,347.72,353.14,343.91,351.39,40460303
P002969,S001,AAPL,2022-06-07,160.65,161.03,158.87,159.77,83145345
P002970,S002,MSFT,2022-06-07,467.66,469.55,462.62,463.89,78847719
P002971,S003,TSLA,2022-06-07,272.23,276.12,271.1,275.6,82492199
P002972,S004,GOOGL,2022-06-07,148.49,150.33,147.78,148.7,18480253
P002973,S005,AMZN,2022-06-07,309.94,312.74,309.35,312.29,61394418
P002974,S006,JPM,2022-06-07,177.11,178.73,174.37,176.22,17658740
P002975,S007,NVDA,2022-06-07,489.4,491.77,486.09,490.7,67978060
P002976,S008,META,2022-06-07,353.57,354.34,348.96,352.57,80321709
P002977,S001,AAPL,2022-06-08,161.03,161.78,158.22,159.81,81371930
P002978,S002,MSFT,2022-06-08,465.75,470.38,457.08,460.22,22000208
P002979,S003,TSLA,2022-06-08,273.78,280.45,272.03,277.54,59748819
P002980,S004,GOOGL,2022-06-08,147.23,147.92,146.75,147.33,30172528
P002981,S005,AMZN,2022-06-08,312.24,314.03,308.15,309.78,57135687
P002982,S006,JPM,2022-06-08,175.14,176.13,173.82,175.29,84291824
P002983,S007,NVDA,2022-06-08,489.83,492.93,487.27,490.98,21730079
P002984,S008,META,2022-06-08,354.03,356.74,347.22,351.43,20382790
P002985,S001,AAPL,2022-06-09,159.51,160.11,156.36,158.03,29744102
P002986,S002,MSFT,2022-06-09,463.11,469.62,458.82,464.22,10396384
P002987,S003,TSLA,2022-06-09,276.05,276.47,270.91,273.98,57978256
P002988,S004,GOOGL,2022-06-09,146.25,147.94,144.19,145.01,33213232
P002989,S005,AMZN,2022-06-09,311.13,314.57,307.76,314.21,32693606
P002990,S006,JPM,2022-06-09,175.1,176.52,171.41,173.25,54493703
P002991,S007,NVDA,2022-06-09,489.26,493.3,485.76,487.96,64513720
P002992,S008,META,2022-06-09,352.58,357.29,349.86,356.36,30233025
P002993,S001,AAPL,2022-06-10,159.2,162.24,158.15,160.91,41761893
P002994,S002,MSFT,2022-06-10,463.64,466.31,455.47,460.19,12998345
P002995,S003,TSLA,2022-06-10,275.34,276.43,272.37,275.54,43548665
P002996,S004,GOOGL,2022-06-10,143.97,144.79,141.33,143.02,76080683
P002997,S005,AMZN,2022-06-10,311.48,312.83,308.08,311.05,31967563
P002998,S006,JPM,2022-06-10,173.9,174.99,171.4,172.73,26536347
P002999,S007,NVDA,2022-06-10,487.77,488.97,485.2,486.86,70216738
P003000,S008,META,2022-06-10,355.54,363.28,353.78,360.73,24420254
P003001,S001,AAPL,2022-06-13,159.65,161.79,158.95,160.71,41482003
P003002,S002,MSFT,2022-06-13,463.52,465.8,460.02,463.75,13451391
P003003,S003,TSLA,2022-06-13,275.91,280.12,273.46,279.1,37788611
P003004,S004,GOOGL,2022-06-13,143.76,145.52,143.01,144.49,76124566
P003005,S005,AMZN,2022-06-13,313.67,318.57,309.92,314.87,7626646
P003006,S006,JPM,2022-06-13,172.13,174.34,171.14,173.11,5196027
P003007,S007,NVDA,2022-06-13,486.68,491.09,480.16,482.12,62022224
P003008,S008,META,2022-06-13,358.93,364.91,357.11,362.21,85741671
P003009,S001,AAPL,2022-06-14,160.92,161.75,159.41,160.23,37867782
P003010,S002,MSFT,2022-06-14,462.12,469.38,460.43,467.08,76469059
P003011,S003,TSLA,2022-06-14,278.17,281.38,272.64,275.9,15236554
P003012,S004,GOOGL,2022-06-14,143.34,145.55,142.99,145.04,32509178
P003013,S005,AMZN,2022-06-14,314.66,317.86,311.24,314.99,78627558
P003014,S006,JPM,2022-06-14,172.91,174.49,169.38,171.02,17999817
P003015,S007,NVDA,2022-06-14,477.65,481.21,465.62,470.65,42636112
P003016,S008,META,2022-06-14,363.25,371.48,359.26,367.5,36770612
P003017,S001,AAPL,2022-06-15,160.59,161.19,157.77,158.63,89437310
P003018,S002,MSFT,2022-06-15,471.17,474.11,463.32,467.51,27419424
P003019,S003,TSLA,2022-06-15,276.77,278.7,276.01,278.4,34039152
P003020,S004,GOOGL,2022-06-15,145.9,147.91,144.96,147.6,35780047
P003021,S005,AMZN,2022-06-15,317.67,319.48,312.97,315.55,52902263
P003022,S006,JPM,2022-06-15,171.89,172.66,171.22,172.18,89182224
P003023,S007,NVDA,2022-06-15,471.32,475.17,469.93,473.69,36436416
P003024,S008,META,2022-06-15,369.25,372.99,365.67,371.82,22801051
P003025,S001,AAPL,2022-06-16,157.98,158.92,155.09,155.9,9226637
P003026,S002,MSFT,2022-06-16,463.94,471.2,461.57,469.68,45210777
P003027,S003,TSLA,2022-06-16,280.26,282.66,278.9,279.69,26349862
P003028,S004,GOOGL,2022-06-16,147.52,148.28,144.45,145.34,61419315
P003029,S005,AMZN,2022-06-16,313.08,316.61,309.85,315.56,19554533
P003030,S006,JPM,2022-06-16,171.95,173.47,171.24,172.98,79490480
P003031,S007,NVDA,2022-06-16,477.33,482.98,474.71,477.77,83600648
P003032,S008,META,2022-06-16,375.42,380.81,375.03,379.77,76517618
P003033,S001,AAPL,2022-06-17,156.4,157.33,153.5,155.07,64737061
P003034,S002,MSFT,2022-06-17,467.61,469.18,462.42,464.25,7688078
P003035,S003,TSLA,2022-06-17,277.99,280.63,274.38,276.28,17217134
P003036,S004,GOOGL,2022-06-17,146.43,147.7,144.44,144.74,35834888
P003037,S005,AMZN,2022-06-17,317.06,320.69,315.21,317.38,57963261
P003038,S006,JPM,2022-06-17,174.4,176.41,172.57,174.82,74518667
P003039,S007,NVDA,2022-06-17,474.71,484.76,470.27,480.06,11812646
P003040,S008,META,2022-06-17,379.83,385.14,376.28,381.05,79125405
P003041,S001,AAPL,2022-06-20,153.78,154.21,152.38,153.9,78673108
P003042,S002,MSFT,2022-06-20,460.87,463.5,455.21,456.42,32554949
P003043,S003,TSLA,2022-06-20,274.29,279.08,271.27,276.68,24840362
P003044,S004,GOOGL,2022-06-20,145.1,146.4,142.37,143.23,48196957
P003045,S005,AMZN,2022-06-20,317.13,322.66,314.5,318.86,9443428
P003046,S006,JPM,2022-06-20,175.75,178.92,174.98,177.23,9073160
P003047,S007,NVDA,2022-06-20,476.06,480.42,468.92,471.27,15880118
P003048,S008,META,2022-06-20,377.87,382.21,370.27,374.36,77347561
P003049,S001,AAPL,2022-06-21,154.35,155.58,152.1,152.3,8468355
P003050,S002,MSFT,2022-06-21,458.42,467.21,456.31,465.14,72648431
P003051,S003,TSLA,2022-06-21,277.49,280.67,274.42,279.59,24856655
P003052,S004,GOOGL,2022-06-21,143.52,144.75,142.57,143.85,15281598
P003053,S005,AMZN,2022-06-21,316.63,321.05,315.0,319.71,10698862
P003054,S006,JPM,2022-06-21,176.57,177.73,175.2,176.41,10925231
P003055,S007,NVDA,2022-06-21,472.21,474.04,460.84,465.17,51352382
P003056,S008,META,2022-06-21,375.38,378.74,367.42,370.75,25127103
P003057,S001,AAPL,2022-06-22,152.01,152.85,150.44,152.3,41159501
P003058,S002,MSFT,2022-06-22,465.25,474.49,459.92,472.1,46624456
P003059,S003,TSLA,2022-06-22,281.39,285.26,278.14,283.8,10284956
P003060,S004,GOOGL,2022-06-22,144.21,144.68,141.21,142.28,87437710
P003061,S005,AMZN,2022-06-22,320.08,324.31,316.3,321.21,88805299
P003062,S006,JPM,2022-06-22,177.39,181.67,176.29,179.8,21880118
P003063,S007,NVDA,2022-06-22,461.12,461.82,453.03,457.91,57569938
P003064,S008,META,2022-06-22,368.92,373.22,368.21,369.24,5667294
P003065,S001,AAPL,2022-06-23,151.57,154.4,150.82,152.63,78481208
P003066,S002,MSFT,2022-06-23,476.33,481.68,473.3,476.31,55746101
P003067,S003,TSLA,2022-06-23,285.04,287.36,280.22,282.37,37511183
P003068,S004,GOOGL,2022-06-23,141.3,142.52,138.74,139.46,44614511
P003069,S005,AMZN,2022-06-23,322.66,325.48,321.16,322.87,46271494
P003070,S006,JPM,2022-06-23,179.47,180.13,176.32,177.63,22516806
P003071,S007,NVDA,2022-06-23,456.7,462.92,452.29,459.79,46551799
P003072,S008,META,2022-06-23,372.64,374.91,365.6,369.87,57369622
P003073,S001,AAPL,2022-06-24,151.99,155.01,150.76,154.19,55152461
P003074,S002,MSFT,2022-06-24,478.76,484.73,475.14,484.02,35746470
P003075,S003,TSLA,2022-06-24,283.62,285.6,279.7,282.51,30725787
P003076,S004,GOOGL,2022-06-24,140.74,142.66,139.18,142.48,55636474
P003077,S005,AMZN,2022-06-24,321.63,327.85,319.59,324.45,76183035
P003078,S006,JPM,2022-06-24,177.65,181.59,176.95,179.88,54442025
P003079,S007,NVDA,2022-06-24,457.41,463.21,456.1,460.12,41968017
P003080,S008,META,2022-06-24,368.62,376.13,367.57,373.84,13258427
P003081,S001,AAPL,2022-06-27,154.73,155.38,153.22,153.99,44107858
P003082,S002,MSFT,2022-06-27,481.49,489.12,479.76,487.51,52655811
P003083,S003,TSLA,2022-06-27,280.78,283.1,280.14,281.0,21398778
P003084,S004,GOOGL,2022-06-27,142.18,142.54,139.46,140.99,17693626
P003085,S005,AMZN,2022-06-27,325.82,327.82,324.62,325.38,21613309
P003086,S006,JPM,2022-06-27,180.04,181.19,179.05,180.61,89674420
P003087,S007,NVDA,2022-06-27,461.77,462.92,459.4,461.67,35295304
P003088,S008,META,2022-06-27,370.39,370.9,365.23,369.35,16256208
P003089,S001,AAPL,2022-06-28,155.28,156.82,154.71,155.8,48948395
P003090,S002,MSFT,2022-06-28,492.3,497.99,485.08,486.32,79161981
P003091,S003,TSLA,2022-06-28,282.24,282.76,281.68,282.45,33011716
P003092,S004,GOOGL,2022-06-28,141.89,144.2,140.35,144.01,60703402
P003093,S005,AMZN,2022-06-28,322.86,325.3,318.67,319.26,37800911
P003094,S006,JPM,2022-06-28,181.29,182.74,179.21,180.39,43070748
P003095,S007,NVDA,2022-06-28,464.65,471.38,463.71,465.99,5412599
P003096,S008,META,2022-06-28,372.17,376.17,370.2,374.18,51411493
P003097,S001,AAPL,2022-06-29,154.66,155.34,150.9,152.61,21532086
P003098,S002,MSFT,2022-06-29,489.93,495.58,484.64,491.98,44224257
P003099,S003,TSLA,2022-06-29,280.9,282.66,279.25,280.03,83726359
P003100,S004,GOOGL,2022-06-29,142.97,145.56,142.54,145.1,26163196
P003101,S005,AMZN,2022-06-29,322.08,325.23,318.48,323.11,65571378
P003102,S006,JPM,2022-06-29,179.58,179.91,177.07,178.71,9896647
P003103,S007,NVDA,2022-06-29,467.81,474.82,464.87,472.82,59659891
P003104,S008,META,2022-06-29,377.48,379.38,367.92,372.3,50297384
P003105,S001,AAPL,2022-06-30,151.81,154.67,151.6,153.79,11222119
P003106,S002,MSFT,2022-06-30,492.17,496.7,482.65,486.2,7411735
P003107,S003,TSLA,2022-06-30,282.49,289.29,279.27,286.25,32270654
P003108,S004,GOOGL,2022-06-30,144.7,145.81,143.83,144.26,8660053
P003109,S005,AMZN,2022-06-30,322.38,324.75,321.85,324.17,33568706
P003110,S006,JPM,2022-06-30,177.28,177.88,175.18,175.55,52754042
P003111,S007,NVDA,2022-06-30,468.58,471.88,464.22,467.59,19599356
P003112,S008,META,2022-06-30,372.19,378.2,370.02,376.07,24138883
P003113,S001,AAPL,2022-07-01,154.16,157.99,152.8,156.4,10414590
P003114,S002,MSFT,2022-07-01,482.46,485.89,478.05,479.62,65053039
P003115,S003,TSLA,2022-07-01,287.85,288.89,285.77,286.49,78858433
P003116,S004,GOOGL,2022-07-01,144.94,145.86,143.54,145.06,55238044
P003117,S005,AMZN,2022-07-01,324.91,325.6,318.7,321.25,7423190
P003118,S006,JPM,2022-07-01,175.92,176.81,172.53,173.53,13702667
P003119,S007,NVDA,2022-07-01,470.43,471.84,461.88,467.41,65815117
P003120,S008,META,2022-07-01,379.77,381.78,378.37,380.71,81878220
P003121,S001,AAPL,2022-07-04,156.79,158.86,155.9,157.38,55448148
P003122,S002,MSFT,2022-07-04,483.17,490.36,480.78,485.44,85572336
P003123,S003,TSLA,2022-07-04,287.9,292.13,287.15,289.42,17033247
P003124,S004,GOOGL,2022-07-04,146.19,147.2,144.13,145.29,56552873
P003125,S005,AMZN,2022-07-04,322.13,323.63,320.27,322.79,44514706
P003126,S006,JPM,2022-07-04,171.87,172.63,170.98,171.87,31098769
P003127,S007,NVDA,2022-07-04,471.65,478.23,470.34,477.18,34934299
P003128,S008,META,2022-07-04,379.14,383.56,372.23,375.06,80141628
P003129,S001,AAPL,2022-07-05,158.83,160.08,154.87,156.71,79881217
P003130,S002,MSFT,2022-07-05,485.18,486.29,481.96,483.7,9096369
P003131,S003,TSLA,2022-07-05,290.24,291.22,285.73,287.4,35616453
P003132,S004,GOOGL,2022-07-05,145.35,146.57,143.36,144.13,53560204
P003133,S005,AMZN,2022-07-05,323.76,329.83,322.22,327.63,80316719
P003134,S006,JPM,2022-07-05,172.75,176.55,172.25,174.49,51262553
P003135,S007,NVDA,2022-07-05,481.57,488.29,476.55,487.17,81003182
P003136,S008,META,2022-07-05,375.89,378.54,373.1,374.1,24762536
P003137,S001,AAPL,2022-07-06,156.42,158.75,154.8,157.65,40707089
P003138,S002,MSFT,2022-07-06,479.77,484.01,475.83,480.5,89604525
P003139,S003,TSLA,2022-07-06,284.94,288.09,283.03,287.75,62170552
P003140,S004,GOOGL,2022-07-06,142.97,145.94,142.46,144.39,75934691
P003141,S005,AMZN,2022-07-06,326.41,330.05,321.34,324.81,30775293
P003142,S006,JPM,2022-07-06,175.46,175.92,173.96,174.93,46707179
P003143,S007,NVDA,2022-07-06,490.58,495.92,485.95,487.22,27044652
P003144,S008,META,2022-07-06,373.94,374.34,369.87,370.84,63283799
P003145,S001,AAPL,2022-07-07,157.97,160.74,157.81,159.9,20674475
P003146,S002,MSFT,2022-07-07,483.71,490.72,478.3,487.53,30948701
P003147,S003,TSLA,2022-07-07,289.56,292.94,287.38,288.13,11431196
P003148,S004,GOOGL,2022-07-07,145.68,145.92,144.42,145.13,15751435
P003149,S005,AMZN,2022-07-07,323.47,327.89,320.73,324.5,65819005
P003150,S006,JPM,2022-07-07,174.61,175.99,171.22,172.92,83176784
P003151,S007,NVDA,2022-07-07,491.6,497.6,485.97,493.7,54440584
P003152,S008,META,2022-07-07,368.77,369.21,363.93,366.33,64417509
P003153,S001,AAPL,2022-07-08,160.22,160.48,159.43,159.69,23754310
P003154,S002,MSFT,2022-07-08,489.73,496.32,484.55,493.59,23413747
P003155,S003,TSLA,2022-07-08,287.23,288.29,286.54,287.71,88938382
P003156,S004,GOOGL,2022-07-08,146.08,149.58,145.9,147.93,80889571
P003157,S005,AMZN,2022-07-08,325.79,329.87,322.82,326.78,58321871
P003158,S006,JPM,2022-07-08,174.43,176.02,174.2,175.34,31634065
P003159,S007,NVDA,2022-07-08,490.76,496.31,486.09,486.82,47171230
P003160,S008,META,2022-07-08,365.29,371.2,364.59,370.01,58863225
P003161,S001,AAPL,2022-07-11,158.44,158.95,156.56,158.65,27048331
P003162,S002,MSFT,2022-07-11,495.35,496.74,485.26,489.09,34376377
P003163,S003,TSLA,2022-07-11,289.15,291.07,285.55,286.88,22764558
P003164,S004,GOOGL,2022-07-11,147.83,149.77,146.67,148.03,30553337
P003165,S005,AMZN,2022-07-11,324.94,327.65,317.99,320.79,40513832
P003166,S006,JPM,2022-07-11,175.66,177.36,174.67,176.85,11413678
P003167,S007,NVDA,2022-07-11,483.32,486.52,481.19,481.81,17685755
P003168,S008,META,2022-07-11,369.5,370.08,364.53,367.11,38571334
P003169,S001,AAPL,2022-07-12,159.7,160.8,158.92,159.21,67170333
P003170,S002,MSFT,2022-07-12,491.45,494.72,490.49,491.44,15090296
P003171,S003,TSLA,2022-07-12,284.09,284.66,279.35,281.2,84053312
P003172,S004,GOOGL,2022-07-12,148.14,149.31,145.39,146.73,61353692
P003173,S005,AMZN,2022-07-12,318.68,322.02,316.58,319.12,86402258
P003174,S006,JPM,2022-07-12,176.63,179.87,174.96,178.0,77391660
P003175,S007,NVDA,2022-07-12,479.33,482.53,470.94,473.79,47740512
P003176,S008,META,2022-07-12,366.44,369.11,362.09,364.66,8076093
P003177,S001,AAPL,2022-07-13,159.19,161.28,158.39,160.16,59060403
P003178,S002,MSFT,2022-07-13,493.22,503.54,491.1,500.54,59044021
P003179,S003,TSLA,2022-07-13,283.23,286.32,281.42,283.2,24668825
P003180,S004,GOOGL,2022-07-13,147.79,149.18,144.49,145.64,24277622
P003181,S005,AMZN,2022-07-13,316.47,320.65,314.86,319.7,49008731
P003182,S006,JPM,2022-07-13,178.62,179.57,175.98,176.4,54129124
P003183,S007,NVDA,2022-07-13,469.19,474.76,466.08,466.87,40555431
P003184,S008,META,2022-07-13,363.97,364.63,358.41,360.15,28382705
P003185,S001,AAPL,2022-07-14,158.79,159.86,157.58,159.13,66300688
P003186,S002,MSFT,2022-07-14,503.09,513.6,500.01,509.96,41039806
P003187,S003,TSLA,2022-07-14,281.7,284.71,280.75,282.74,7169801
P003188,S004,GOOGL,2022-07-14,146.96,148.59,144.93,145.31,9551461
P003189,S005,AMZN,2022-07-14,322.59,325.59,321.71,324.45,63136525
P003190,S006,JPM,2022-07-14,178.08,180.14,176.94,178.6,44173807
P003191,S007,NVDA,2022-07-14,468.26,471.85,464.17,465.42,86836571
P003192,S008,META,2022-07-14,360.24,364.58,357.04,361.64,65648113
P003193,S001,AAPL,2022-07-15,159.53,161.42,158.93,159.57,9804924
P003194,S002,MSFT,2022-07-15,511.95,514.47,505.92,511.05,78010270
P003195,S003,TSLA,2022-07-15,282.18,283.07,280.25,281.25,30066642
P003196,S004,GOOGL,2022-07-15,143.93,145.01,143.44,144.43,87412935
P003197,S005,AMZN,2022-07-15,321.62,326.63,319.51,322.85,76430313
P003198,S006,JPM,2022-07-15,178.57,180.65,177.56,178.79,63581283
P003199,S007,NVDA,2022-07-15,465.47,469.78,464.16,468.52,47965279
P003200,S008,META,2022-07-15,361.76,366.08,354.31,358.46,76422711
P003201,S001,AAPL,2022-07-18,158.99,159.97,157.41,159.11,88912944
P003202,S002,MSFT,2022-07-18,514.04,518.49,510.84,512.01,53366333
P003203,S003,TSLA,2022-07-18,282.69,285.24,279.41,281.76,66288572
P003204,S004,GOOGL,2022-07-18,144.63,144.97,141.32,142.59,77715151
P003205,S005,AMZN,2022-07-18,320.76,326.48,317.86,323.13,29502256
P003206,S006,JPM,2022-07-18,180.34,181.7,177.99,179.76,52381532
P003207,S007,NVDA,2022-07-18,471.58,474.6,467.2,473.16,22864098
P003208,S008,META,2022-07-18,359.78,366.1,358.59,362.36,34822796
P003209,S001,AAPL,2022-07-19,160.28,162.13,158.52,158.81,18838198
P003210,S002,MSFT,2022-07-19,510.37,511.33,502.95,505.23,49007398
P003211,S003,TSLA,2022-07-19,279.99,284.71,279.5,282.19,28877142
P003212,S004,GOOGL,2022-07-19,143.77,144.18,142.28,143.09,59177174
P003213,S005,AMZN,2022-07-19,326.01,328.83,320.63,323.29,86595999
P003214,S006,JPM,2022-07-19,180.77,181.4,179.87,180.07,72710326
P003215,S007,NVDA,2022-07-19,469.43,474.79,463.93,472.4,70717309
P003216,S008,META,2022-07-19,362.5,371.67,360.38,367.46,7098146
P003217,S001,AAPL,2022-07-20,159.16,161.9,157.75,160.38,40125720
P003218,S002,MSFT,2022-07-20,502.44,506.41,492.51,497.83,73761110
P003219,S003,TSLA,2022-07-20,284.02,286.9,279.84,280.39,85396559
P003220,S004,GOOGL,2022-07-20,143.04,144.0,140.5,141.1,83111625
P003221,S005,AMZN,2022-07-20,321.58,325.04,319.01,324.41,57953021
P003222,S006,JPM,2022-07-20,179.38,180.45,176.94,178.44,48992027
P003223,S007,NVDA,2022-07-20,469.59,470.96,463.19,465.6,33785353
P003224,S008,META,2022-07-20,369.79,373.6,367.22,369.52,36963795
P003225,S001,AAPL,2022-07-21,161.34,162.06,159.19,161.09,88318446
P003226,S002,MSFT,2022-07-21,495.5,504.99,493.06,500.65,19643784
P003227,S003,TSLA,2022-07-21,279.18,281.99,278.21,281.44,28800125
P003228,S004,GOOGL,2022-07-21,140.98,143.09,139.48,141.47,84421300
P003229,S005,AMZN,2022-07-21,324.56,327.65,323.65,325.16,69157929
P003230,S006,JPM,2022-07-21,176.68,177.31,174.82,175.94,79867294
P003231,S007,NVDA,2022-07-21,468.92,470.23,461.89,466.79,49411736
P003232,S008,META,2022-07-21,369.94,378.09,367.19,374.52,48547635
P003233,S001,AAPL,2022-07-22,162.26,163.58,161.66,162.67,77331933
P003234,S002,MSFT,2022-07-22,500.07,501.49,493.78,497.05,50350898
P003235,S003,TSLA,2022-07-22,281.5,288.67,278.99,285.58,89848743
P003236,S004,GOOGL,2022-07-22,141.02,143.03,140.56,141.39,47590946
P003237,S005,AMZN,2022-07-22,327.03,331.76,324.91,330.38,45874896
P003238,S006,JPM,2022-07-22,177.55,181.83,177.01,179.74,62459585
P003239,S007,NVDA,2022-07-22,471.32,476.63,459.07,464.61,10288472
P003240,S008,META,2022-07-22,371.1,376.37,367.58,374.46,36150534
P003241,S001,AAPL,2022-07-25,161.28,162.58,159.53,160.0,20533493
P003242,S002,MSFT,2022-07-25,500.03,506.45,494.06,505.56,50624601
P003243,S003,TSLA,2022-07-25,285.47,287.94,283.38,285.66,29447629
P003244,S004,GOOGL,2022-07-25,141.9,142.49,140.09,140.98,87800066
P003245,S005,AMZN,2022-07-25,329.61,334.41,327.43,330.46,72053091
P003246,S006,JPM,2022-07-25,181.4,184.5,180.07,182.44,64198584
P003247,S007,NVDA,2022-07-25,466.65,469.24,462.0,463.75,22412946
P003248,S008,META,2022-07-25,373.46,377.04,369.67,373.63,54504107
P003249,S001,AAPL,2022-07-26,159.32,161.76,157.79,161.47,28202743
P003250,S002,MSFT,2022-07-26,507.66,513.46,502.31,512.35,13444387
P003251,S003,TSLA,2022-07-26,283.52,287.46,282.13,284.43,89142699
P003252,S004,GOOGL,2022-07-26,140.43,141.15,137.06,138.71,17059594
P003253,S005,AMZN,2022-07-26,330.59,332.7,326.53,329.75,79188311
P003254,S006,JPM,2022-07-26,182.31,182.82,178.49,179.71,74616225
P003255,S007,NVDA,2022-07-26,465.66,469.35,461.0,467.97,51987976
P003256,S008,META,2022-07-26,373.48,376.92,368.5,371.47,89253102
P003257,S001,AAPL,2022-07-27,160.71,161.14,158.04,158.95,9388084
P003258,S002,MSFT,2022-07-27,510.56,515.77,508.79,512.38,65877575
P003259,S003,TSLA,2022-07-27,283.76,286.14,280.67,285.1,12126486
P003260,S004,GOOGL,2022-07-27,138.85,139.66,136.05,137.52,67917577
P003261,S005,AMZN,2022-07-27,327.61,328.71,324.86,327.19,34161475
P003262,S006,JPM,2022-07-27,181.24,184.2,180.97,182.08,8928091
